t,dx,dy,dz,ax,ay,az
22.3,21.23502,-16.59506,-77.04554,4.39993,28.29955,5.19992
22.32,21.21079,-16.59901,-77.14202,9.89984,18.19971,16.69973
22.34,21.19031,-16.59556,-77.23163,13.49979,9.09986,29.29953
22.36,21.17444,-16.58698,-77.30886,9.39985,14.79976,47.69924
22.38,21.16236,-16.57386,-77.37018,5.79991,6.3999,33.49947
22.4,21.15258,-16.55694,-77.41993,2.19997,10.29984,0.1
22.42,21.14349,-16.53632,-77.46757,-3.09995,9.69985,-13.39979
22.44,21.13367,-16.51233,-77.52158,-3.09995,3.89994,-37.8994
22.46,21.12294,-16.48672,-77.59101,0.39999,-1.49998,-65.79895
22.48,21.11171,-16.46108,-77.68403,-2.49996,-0.89999,-67.29893
22.5,21.09877,-16.43659,-77.8003,-12.3998,-8.29987,-32.89948
22.52,21.08072,-16.41572,-77.93144,-23.49963,-18.8997,-16.49974
22.54,21.05266,-16.40062,-78.06761,-40.59935,-11.79981,14.79976
22.56,21.0088,-16.39029,-78.1981,-52.99916,-5.39991,42.79932
22.58,20.94326,-16.38125,-78.31135,-70.09888,9.49985,71.09887
22.6,20.85514,-16.36847,-78.40083,-32.29948,23.59962,51.89917
22.62,20.75302,-16.3491,-78.46918,-5.19992,8.99986,35.59943
22.64,20.64755,-16.32481,-78.52462,9.39985,7.39988,5.09992
22.66,20.5467,-16.29751,-78.57976,32.79948,6.0999,-43.5993
22.68,20.45811,-16.26801,-78.64816,47.79924,2.19997,-51.39918
22.7,20.38743,-16.23765,-78.7358,50.89919,-1.99997,-46.89925
22.72,20.33527,-16.20774,-78.8419,35.79943,-2.99995,-40.19936
22.74,20.29876,-16.17931,-78.96288,34.19946,-6.89989,-22.29964
22.76,20.27571,-16.15299,-79.09332,30.59951,-4.59993,-10.69983
22.78,20.26503,-16.12903,-79.22768,28.49955,-7.59988,3.59994
22.8,20.26572,-16.10761,-79.36074,26.29958,-5.89991,15.69975
22.82,20.27618,-16.08852,-79.48744,16.79973,-3.99994,27.69956
22.84,20.29256,-16.07043,-79.60506,-0.49999,3.59994,18.8997
22.86,20.30838,-16.05184,-79.71488,-21.19966,1.69997,11.59982
22.88,20.31624,-16.03323,-79.82039,-36.49942,-6.99989,0.2
22.9,20.31157,-16.01654,-79.9257,-30.99951,-7.09989,-10.89983
22.92,20.29405,-16.00229,-80.0355,-29.69953,-3.39995,-24.09962
22.94,20.26468,-15.98976,-80.15452,-27.99955,-3.49994,-33.99946
22.96,20.22434,-15.97899,-80.28744,-23.69962,-7.39988,-47.69924
22.98,20.17379,-15.97056,-80.43706,-26.59958,-5.29992,-38.49939
23,20.11245,-15.96343,-80.60102,-30.79951,4.79992,-19.59969
23.02,20.0386,-15.95635,-80.77352,-36.59942,-4.99992,-8.49986
23.04,19.95077,-15.94918,-80.94875,-35.69943,5.89991,8.49986
23.06,19.84904,-15.93987,-81.12101,-30.79951,14.39977,20.29968
23.08,19.73563,-15.92512,-81.28473,-19.29969,19.59969,35.39944
23.1,19.61545,-15.90282,-81.4351,1.89997,21.59966,41.59934
23.12,19.49566,-15.87322,-81.57006,19.59969,9.99984,34.69945
23.14,19.38157,-15.83977,-81.69116,15.99974,-3.19995,26.69958
23.16,19.2739,-15.80701,-81.80197,12.89979,-10.69983,13.89978
23.18,19.17179,-15.77868,-81.90716,13.99978,-19.99968,0.89999
23.2,19.07485,-15.75645,-82.01201,10.99983,-10.39983,-13.09979
23.22,18.98258,-15.7386,-82.12223,10.79983,-3.29995,-29.29953
23.24,18.89446,-15.72322,-82.24271,9.19985,-7.79988,-31.79949
23.26,18.81013,-15.71071,-82.37438,8.89986,-9.99984,-19.79968
23.28,18.72868,-15.70099,-82.51449,1.89997,-0.3,-13.89978
23.3,18.64716,-15.69136,-82.65962,-13.09979,9.49985,-3.39995
23.32,18.56073,-15.67919,-82.80609,-24.69961,6.4999,6.3999
23.34,18.46367,-15.664,-82.95075,-43.5993,7.49988,7.89987
23.36,18.35107,-15.64472,-83.09321,-43.19931,19.19969,-1.09998
23.38,18.22246,-15.61871,-83.23449,-29.99952,21.19966,5.29992
23.4,18.08159,-15.58653,-83.37357,-19.19969,-0.1,11.59982
23.42,17.93338,-15.55397,-83.50776,-4.79992,-17.39972,19.49969
23.44,17.78324,-15.52681,-83.63496,9.69985,-19.19969,18.5997
23.46,17.63622,-15.50491,-83.755,16.79973,2.89995,13.89978
23.48,17.49499,-15.48396,-83.86861,14.79976,3.69994,17.09973
23.5,17.36011,-15.46265,-83.97525,17.29972,-6.79989,20.79967
23.52,17.23094,-15.44367,-84.07447,7.79988,-13.69978,14.59977
23.54,17.10445,-15.4284,-84.16776,-5.79991,-2.99995,8.49986
23.56,16.97541,-15.41395,-84.25767,-21.49966,11.29982,1.29998
23.58,16.83914,-15.39531,-84.34704,-23.39963,21.99965,-6.59989
23.6,16.69661,-15.37019,-84.43897,5.9999,9.39985,-14.49977
23.62,16.55554,-15.33976,-84.53667,26.19958,12.09981,-22.89963
23.64,16.42299,-15.305,-84.64344,26.89957,9.49985,-31.2995
23.66,16.29926,-15.26655,-84.76268,8.39987,5.49991,-40.09936
23.68,16.17946,-15.22621,-84.89778,-4.09993,-1.69997,-47.89924
23.7,16.0574,-15.18647,-85.05226,-22.69964,-8.29987,-58.79906
23.72,15.9296,-15.1485,-85.22997,-7.59988,0.49999,-67.59892
23.74,15.79831,-15.11263,-85.43247,3.09995,-13.99978,-54.79913
23.76,15.66868,-15.08209,-85.65674,18.19971,-25.99959,-41.29934
23.78,15.54608,-15.06057,-85.89673,30.99951,-24.39961,-20.69967
23.8,15.43627,-15.04656,-86.14496,47.89924,-0.49999,-0.49999
23.82,15.34371,-15.03384,-86.39307,45.89927,12.3998,21.99965
23.84,15.26676,-15.01826,-86.63215,16.59974,3.99994,45.89927
23.86,15.19712,-15.0004,-86.85297,-5.79991,2.19997,67.99892
23.88,15.124,-14.98158,-87.04619,-39.59937,1.09998,93.29852
23.9,15.03792,-14.9623,-87.20461,-44.39929,-0.1,92.49853
23.92,14.93657,-14.94329,-87.32715,-24.09962,-3.69994,79.69873
23.94,14.82493,-14.92576,-87.41794,-10.09984,-7.59988,64.69897
23.96,14.71102,-14.91106,-87.48402,21.69965,-9.49985,37.09941
23.98,14.60302,-14.89999,-87.53461,26.09958,-9.89984,15.29976
24,14.5036,-14.89288,-87.57976,12.09981,-10.49983,-14.29977
24.02,14.40928,-14.88947,-87.62906,0.79999,-6.3999,-28.99954
24.04,14.31462,-14.88878,-87.68567,-16.79973,-3.99994,-1.59997
24.06,14.21285,-14.88981,-87.74298,-38.19939,-2.99995,24.29961
24.08,14.09608,-14.89111,-87.79067,-56.5991,7.09989,48.39923
24.1,13.95633,-14.88988,-87.81888,-78.09875,13.89978,72.79884
24.12,13.7891,-14.88297,-87.82323,-61.89901,21.69965,43.6993
24.14,13.5991,-14.86775,-87.80997,-25.59959,25.59959,15.19976
24.16,13.39821,-14.8431,-87.79108,4.39993,21.29966,-18.7997
24.18,13.20018,-14.81043,-87.77943,45.59927,11.69981,-50.79919
24.2,13.01952,-14.77323,-87.78804,78.29876,0.39999,-82.99868
24.22,12.87006,-14.73593,-87.82591,109.99825,-11.59982,-76.69877
24.24,12.75994,-14.70164,-87.89351,95.29848,-7.59988,-61.79901
24.26,12.68475,-14.67095,-87.98574,48.89922,-9.29985,-46.79925
24.28,12.63008,-14.6444,-88.09605,12.19981,-15.49975,-26.29958
24.3,12.57884,-14.62386,-88.21599,-38.69938,-19.89968,2.29996
24.32,12.5126,-14.61052,-88.33417,-84.59865,-16.99973,38.39939
24.34,12.41325,-14.60389,-88.43722,-122.99804,-13.29979,71.39886
24.36,12.27219,-14.60175,-88.51215,-86.39863,-1.49998,99.09841
24.38,12.09536,-14.60005,-88.5532,-61.59902,11.69981,68.39891
24.4,11.89528,-14.59429,-88.57236,-22.79964,18.39971,-17.89971
24.42,11.68595,-14.58189,-88.59575,14.99976,17.79972,-75.69879
24.44,11.4821,-14.5641,-88.64182,47.69924,-0.3,-58.39907
24.46,11.2925,-14.54599,-88.71223,32.29948,-14.19977,-51.69918
24.48,11.11659,-14.53198,-88.80166,24.7996,-12.4998,-29.29953
24.5,10.9498,-14.52219,-88.90271,9.49985,-3.09995,-6.79989
24.52,10.78964,-14.5149,-89.00647,22.69964,-6.59989,14.99976
24.54,10.63832,-14.50909,-89.1039,33.79946,1.29998,39.29937
24.56,10.50107,-14.504,-89.18573,50.4992,-3.39995,61.49902
24.58,10.38322,-14.499,-89.24255,59.39905,4.39993,86.89862
24.6,10.28747,-14.49255,-89.26753,51.89917,8.99986,82.29869
24.62,10.21354,-14.48195,-89.26111,55.19912,18.7997,61.69902
24.64,10.16177,-14.46452,-89.22941,59.49905,21.59966,46.19926
24.66,10.13357,-14.44019,-89.18015,61.69902,6.69989,20.69967
24.68,10.12957,-14.41294,-89.1228,59.29905,-5.89991,-7.59988
24.7,10.14825,-14.3876,-89.06825,46.59926,-14.19977,-34.39945
24.72,10.18373,-14.36738,-89.02712,15.79975,-17.19973,-58.59906
24.74,10.22624,-14.35401,-89.00953,-7.69988,-19.99968,-84.59865
24.76,10.26647,-14.34806,-89.02543,-22.99963,-17.19973,-107.99828
24.78,10.29828,-14.3482,-89.0831,-30.29952,-6.69989,-117.99812
24.8,10.31843,-14.35106,-89.18498,-32.89948,3.19995,-98.89843
24.82,10.3253,-14.35364,-89.3269,-36.39942,2.89995,-85.49864
24.84,10.31668,-14.35703,-89.50228,-48.99922,-17.29972,-65.59895
24.86,10.28801,-14.3642,-89.7039,-65.99895,-6.2999,-46.49926
24.88,10.23399,-14.37446,-89.92387,-72.29885,-1.19998,-25.69959
24.9,10.15104,-14.38572,-90.15401,-78.39875,-1.49998,-4.69992
24.92,10.03671,-14.3976,-90.38591,-84.59865,-2.19997,16.59974
24.94,9.89194,-14.41058,-90.61109,-56.5991,-5.29992,37.8994
24.96,9.72528,-14.42592,-90.82101,-20.89967,-10.89983,59.29905
24.98,9.55004,-14.44556,-91.00728,12.7998,-16.19974,79.19873
25,9.37907,-14.47125,-91.16208,38.09939,-17.39972,96.19846
25.02,9.22185,-14.50311,-91.27813,48.79922,-10.79983,114.99817
25.04,9.08181,-14.53933,-91.34837,36.29942,-4.89992,130.99792
25.06,8.95639,-14.57702,-91.36593,24.9996,5.79991,148.99762
25.08,8.84117,-14.61347,-91.32691,15.79975,5.39991,135.99784
25.1,8.73535,-14.64637,-91.2344,37.6994,18.7997,112.9982
25.12,8.64457,-14.67184,-91.09656,59.39905,31.0995,90.49856
25.14,8.57573,-14.68616,-90.92357,62.999,30.29952,56.5991
25.16,8.5291,-14.69048,-90.72747,36.99941,7.99987,26.59958
25.18,8.49833,-14.68931,-90.521,21.69965,8.49986,-6.99989
25.2,8.47597,-14.68571,-90.31758,3.99994,-0.89999,-43.8993
25.22,8.45679,-14.68176,-90.13084,2.29996,-3.39995,-72.89884
25.24,8.43784,-14.67991,-89.96759,-6.1999,-13.49979,-45.99927
25.26,8.415,-14.6815,-89.82231,-28.59954,-4.09993,-15.69975
25.28,8.38199,-14.68558,-89.68266,-37.99939,-3.49994,20.29968
25.3,8.33394,-14.69191,-89.53472,-45.69927,-11.59982,57.09909
25.32,8.26788,-14.70235,-89.36419,-50.4992,-14.59977,90.49856
25.34,8.17936,-14.71803,-89.1635,-77.69876,-11.69981,62.799
25.36,8.06395,-14.73789,-88.93802,-62.799,-4.09993,30.79951
25.38,7.9263,-14.76022,-88.70072,-18.8997,-4.99992,-6.99989
25.4,7.78046,-14.78503,-88.4658,18.8997,-10.79983,-41.39934
25.42,7.64158,-14.81405,-88.24236,50.89919,-15.79975,-25.89959
25.44,7.5222,-14.84855,-88.02987,74.39882,-12.4998,-17.09973
25.46,7.43025,-14.88825,-87.82275,74.89881,-11.49982,5.49991
25.48,7.36632,-14.93306,-87.61321,56.19911,-15.69975,29.39953
25.5,7.32565,-14.98289,-87.39201,45.49927,-7.49988,51.49918
25.52,7.30494,-15.03485,-87.14983,52.49916,9.19985,76.49878
25.54,7.3056,-15.08445,-86.8784,63.49899,12.3998,87.19861
25.56,7.3315,-15.12993,-86.57452,73.09883,7.09989,72.79884
25.58,7.38687,-15.17078,-86.24097,85.09864,19.49969,62.999
25.6,7.47581,-15.20527,-85.88314,92.69852,17.29972,43.19931
25.62,7.60153,-15.234,-85.50837,97.49845,3.29995,19.0997
25.64,7.7653,-15.26063,-85.12573,92.89852,-3.09995,-3.59994
25.66,7.96551,-15.289,-84.74459,81.3987,-14.69977,-27.69956
25.68,8.19391,-15.32129,-84.37244,26.39958,-6.79989,-31.6995
25.7,8.43283,-15.35589,-84.0127,-28.89954,4.89992,-33.89946
25.72,8.65957,-15.39129,-83.66648,-90.09856,-11.19982,-36.59942
25.74,8.85179,-15.43199,-83.33499,-135.99784,-35.59943,-40.99935
25.76,8.99918,-15.48241,-83.01923,-85.89863,-15.09976,-39.49937
25.78,9.1111,-15.53941,-82.71955,-46.79925,-0.2,-41.79933
25.8,9.20586,-15.59528,-82.43122,8.09987,26.69958,8.89986
25.82,9.30348,-15.64124,-82.1403,59.39905,45.59927,48.89922
25.84,9.422,-15.6737,-81.82909,82.29869,16.99973,95.49848
25.86,9.56846,-15.69755,-81.4823,55.59911,6.2999,114.99817
25.88,9.73726,-15.7177,-81.09395,30.09952,7.19989,89.19858
25.9,9.91751,-15.73599,-80.66918,-1.09998,-2.39996,69.99889
25.92,10.09673,-15.75376,-80.21748,-37.99939,2.69996,39.19938
25.94,10.26475,-15.77123,-79.75006,-34.69945,-0.2,7.99987
25.96,10.42181,-15.7888,-79.27992,-1.99997,-3.49994,-28.89954
25.98,10.57678,-15.80804,-78.82068,17.99971,-9.69985,-59.99904
26,10.74147,-15.83092,-78.3814,63.29899,-13.69978,-51.49918
26.02,10.93069,-15.8581,-77.96324,100.99839,-6.0999,-49.19922
26.04,11.15762,-15.88833,-77.56399,111.99822,-4.79992,-39.99936
26.06,11.42813,-15.91957,-77.18066,110.99824,5.49991,-30.79951
26.08,11.74143,-15.94929,-76.8094,93.9985,8.69986,-19.99968
26.1,12.09265,-15.97618,-76.44637,80.49872,5.19992,-12.2998
26.12,12.47543,-16.00115,-76.08813,60.79903,0,-4.19993
26.14,12.88348,-16.02618,-75.7335,50.79919,-6.0999,-16.29974
26.16,13.30982,-16.05237,-75.387,20.59967,0.49999,-45.29928
26.18,13.74332,-16.07894,-75.05809,-20.09968,0.99998,-69.79889
26.2,14.16912,-16.10588,-74.7561,-57.19909,-6.2999,-85.19864
26.22,14.57126,-16.13445,-74.48693,-101.99838,-4.99992,-88.89858
26.24,14.93396,-16.16408,-74.25227,-132.99789,5.59991,-82.89868
26.26,15.24753,-16.19287,-74.05016,-122.99804,1.99997,-71.69885
26.28,15.51109,-16.2192,-73.87588,-120.99808,14.79976,-52.89916
26.3,15.72803,-16.24011,-73.72165,-100.99839,22.39964,-23.79962
26.32,15.90503,-16.25289,-73.57752,-76.19878,21.49966,-1.29998
26.34,16.05119,-16.25776,-73.43475,-54.79913,13.49979,11.89981
26.36,16.17387,-16.25691,-73.2871,-48.89922,8.49986,25.3996
26.38,16.27721,-16.253,-73.12959,-40.49936,-0.1,35.09944
26.4,16.36464,-16.24846,-72.95837,-29.09954,-2.19997,40.69935
26.42,16.44041,-16.24679,-72.77073,-17.59972,-24.39961,46.69926
26.44,16.50833,-16.25156,-72.56524,-14.09978,-13.49979,43.6993
26.46,16.57066,-16.26256,-72.34404,-9.79984,-11.19982,22.09965
26.48,16.62911,-16.27871,-72.11374,-4.99992,-15.79975,2.19997
26.5,16.68575,-16.30151,-71.88269,1.89997,-23.79962,-19.79968
26.52,16.74305,-16.33268,-71.65977,7.99987,-20.59967,-44.69929
26.54,16.80246,-16.37125,-71.45123,3.49994,-9.09986,-35.59943
26.56,16.86307,-16.41399,-71.25565,-2.89995,-3.19995,-14.39977
26.58,16.92282,-16.4582,-71.06576,-6.0999,0.69999,6.59989
26.6,16.9807,-16.50095,-70.87239,-3.39995,16.09974,35.09944
26.62,17.03714,-16.53868,-70.66517,-1.29998,17.19973,60.89903
26.64,17.09373,-16.56828,-70.43629,7.59988,30.59951,58.79906
26.66,17.15373,-16.5883,-70.18507,20.49967,17.19973,44.0993
26.68,17.22184,-16.6015,-69.91578,32.69948,2.99995,32.79948
26.7,17.30302,-16.61131,-69.63408,44.99928,10.49983,13.59978
26.72,17.40223,-16.61689,-69.34643,57.69908,18.09971,-1.39998
26.74,17.52307,-16.6169,-69.05954,56.19911,8.79986,-19.19969
26.76,17.66554,-16.61384,-68.77863,46.39926,-5.19992,-20.89967
26.78,17.8259,-16.61155,-68.50521,29.99952,-6.2999,-14.69977
26.8,17.99794,-16.61129,-68.23865,10.69983,-2.69996,-19.19969
26.82,18.17506,-16.61175,-67.97899,-0.39999,4.39993,-16.79973
26.84,18.35283,-16.61169,-67.72554,-3.29995,-1.19998,-10.09984
26.86,18.52918,-16.61143,-67.47595,-6.89989,-0.2,-2.39996
26.88,18.7028,-16.61002,-67.22714,-10.09984,12.99979,6.1999
26.9,18.87168,-16.60408,-66.97569,-20.09968,19.19969,15.59975
26.92,19.03362,-16.59194,-66.71898,-18.7997,10.49983,14.29977
26.94,19.19003,-16.57547,-66.45645,2.49996,2.89995,13.09979
26.96,19.34638,-16.55837,-66.18883,13.39979,-10.29984,9.59985
26.98,19.50807,-16.54475,-65.91725,24.29961,-17.19973,6.4999
27,19.6786,-16.53767,-65.64317,26.59958,-20.89967,1.49998
27.02,19.85951,-16.53876,-65.36746,26.49958,-22.89963,5.89991
27.04,20.04991,-16.54824,-65.08855,15.49975,-17.39972,17.89971
27.06,20.24585,-16.56459,-64.80255,-1.89997,-11.19982,28.29955
27.08,20.44199,-16.58445,-64.50554,-9.49985,4.49993,34.79944
27.1,20.63386,-16.60344,-64.19682,-21.59966,10.69983,18.39971
27.12,20.81877,-16.61887,-63.88015,-16.69973,9.49985,6.89989
27.14,20.99696,-16.62977,-63.5615,-11.99981,15.39975,-13.09979
27.16,21.17043,-16.63515,-63.24785,-6.3999,14.69977,-31.5995
27.18,21.3401,-16.63531,-62.94714,-12.89979,7.19989,-53.99914
27.2,21.5049,-16.6323,-62.66514,-16.29974,2.49996,-48.29923
27.22,21.66321,-16.62813,-62.40108,-19.29969,-0.89999,-29.69953
27.24,21.81359,-16.62349,-62.14899,-24.19962,3.79994,-12.7998
27.26,21.95481,-16.6185,-61.90167,-23.59962,-3.29995,6.69989
27.28,22.08713,-16.61476,-61.65428,-17.49972,-9.99984,-0.79999
27.3,22.21233,-16.61497,-61.40721,-12.3998,-16.29974,-9.09986
27.32,22.33142,-16.62037,-61.16372,-18.4997,-9.49985,-17.59972
27.34,22.44291,-16.62961,-60.92747,-26.49958,-3.39995,-28.99954
27.36,22.544,-16.64019,-60.7027,-32.29948,2.79996,-40.09936
27.38,22.6326,-16.65018,-60.49367,-33.59946,3.49994,-48.99922
27.4,22.7067,-16.65902,-60.30276,-45.39928,1.49998,-43.8993
27.42,22.76403,-16.66724,-60.12894,-42.99931,-0.49999,-34.99944
27.44,22.80486,-16.67572,-59.96889,-33.39947,-3.29995,-24.69961
27.46,22.83256,-16.68505,-59.8188,-21.29966,-1.59997,-15.99974
27.48,22.85196,-16.69488,-59.6753,-6.89989,1.29998,-10.09984
27.5,22.86812,-16.70409,-59.53722,2.99995,4.99992,-18.7997
27.52,22.88421,-16.71176,-59.40598,0.3,3.89994,-21.59966
27.54,22.8997,-16.71838,-59.28337,-9.29985,-2.49996,-25.1996
27.56,22.91246,-16.72583,-59.17008,-8.89986,-7.39988,-21.89965
27.58,22.92099,-16.73547,-59.06491,-14.99976,-4.69992,-13.19979
27.6,22.92396,-16.7471,-58.96591,-16.39974,-3.39995,-14.19977
27.62,22.91976,-16.76068,-58.87321,-23.79962,-8.09987,-22.19965
27.64,22.90591,-16.77735,-58.78878,-32.29948,-11.59982,-24.9996
27.66,22.87899,-16.79848,-58.71474,-42.09933,-13.39979,-32.59948
27.68,22.83583,-16.82418,-58.65342,-45.69927,-7.59988,-37.7994
27.7,22.77533,-16.8531,-58.60613,-39.69937,-3.69994,-32.99947
27.72,22.69881,-16.88355,-58.57203,-34.89945,-0.59999,-28.89954
27.74,22.60875,-16.9143,-58.54946,-25.79959,1.79997,-25.3996
27.76,22.50829,-16.94428,-58.53698,-17.19973,4.49993,-21.99965
27.78,22.4016,-16.97248,-58.53323,-1.99997,6.79989,-18.7997
27.8,22.29432,-16.998,-58.53694,15.59975,8.49986,-15.79975
27.82,22.19279,-17.02061,-58.54692,28.39955,5.09992,-13.19979
27.84,22.10209,-17.04042,-58.56225,36.19942,9.09986,-12.09981
27.86,22.025,-17.05638,-58.58227,35.39944,14.99976,-10.39983
27.88,21.96127,-17.0668,-58.60619,26.89957,16.09974,-6.99989
27.9,21.90746,-17.0714,-58.6328,10.09984,10.79983,-3.29995
27.92,21.85789,-17.07126,-58.66085,-4.49993,9.49985,-1.59997
27.94,21.80715,-17.06745,-58.68933,-12.4998,6.79989,1.29998
27.96,21.751,-17.06104,-58.71782,-24.49961,2.59996,-1.99997
27.98,21.68639,-17.0532,-58.74743,-22.89963,2.09997,-9.29985
28,21.61347,-17.04427,-58.78048,-12.5998,3.99994,-14.69977
28.02,21.53504,-17.03388,-58.8197,-6.79989,4.19993,-23.79962
28.04,21.45415,-17.02203,-58.86751,1.79997,2.09997,-24.39961
28.06,21.37385,-17.00974,-58.92432,9.29985,-4.19993,-18.39971
28.08,21.29757,-16.99889,-58.98884,19.99968,-8.39987,-16.59974
28.1,21.22906,-16.99077,-59.05961,28.59954,-6.3999,-11.89981
28.12,21.17191,-16.98494,-59.13505,36.49942,-1.89997,-7.09989
28.14,21.128,-16.98015,-59.21323,31.0995,-0.39999,-2.09997
28.16,21.09575,-16.97574,-59.29242,18.09971,-1.29998,0.3
28.18,21.07046,-16.97161,-59.3727,2.39996,0,-10.19984
28.2,21.04587,-16.96739,-59.45664,-15.59975,1.99997,-17.39972
28.22,21.01519,-16.9619,-59.54777,-31.89949,8.49986,-27.69956
28.24,20.97437,-16.95343,-59.64778,-21.89965,10.59983,-16.89973
28.26,20.92478,-16.94152,-59.75427,-11.79981,4.49993,-4.19993
28.28,20.87076,-16.92775,-59.86163,1.49998,-1.19998,15.79975
28.3,20.81738,-16.91422,-59.96452,15.29976,-4.69992,16.39974
28.32,20.77017,-16.90211,-60.06228,29.79952,-3.69994,1.89997
28.34,20.73285,-16.89159,-60.15836,24.29961,-4.09993,-4.19993
28.36,20.70472,-16.8825,-60.25654,13.59978,-2.49996,-15.39975
28.38,20.68274,-16.87441,-60.36064,10.19984,-1.19998,-25.0996
28.4,20.66438,-16.86667,-60.47474,2.39996,1.29998,-35.19944
28.42,20.6474,-16.85792,-60.6011,-0.99998,8.39987,-27.99955
28.44,20.63021,-16.84584,-60.73831,-2.29996,15.09976,-18.09971
28.46,20.61208,-16.8293,-60.88205,-3.59994,5.79991,-1.99997
28.48,20.5925,-16.81036,-61.0269,-4.79992,-2.99995,10.19984
28.5,20.57069,-16.7926,-61.16771,-8.89986,-11.69981,21.09966
28.52,20.54506,-16.77834,-61.3004,-15.49975,-8.79986,27.99955
28.54,20.51393,-16.76762,-61.42397,-14.79976,-6.2999,13.19979
28.56,20.47751,-16.75935,-61.54113,-7.59988,-3.29995,8.89986
28.58,20.43808,-16.75241,-61.65504,0,-0.59999,0.59999
28.6,20.39766,-16.74593,-61.76834,-1.99997,-0.3,-4.89992
28.62,20.35535,-16.73976,-61.88346,-14.79976,-2.09997,-9.79984
28.64,20.3076,-16.734,-62.00174,-22.49964,0.3,-7.89987
28.66,20.25012,-16.72819,-62.1227,-37.39941,1.69997,-2.09997
28.68,20.17924,-16.72166,-62.24468,-36.49942,3.29995,0.99998
28.7,20.09478,-16.71421,-62.36747,-25.0996,0.69999,-8.79986
28.72,20,-16.70641,-62.49341,-16.39974,-1.29998,-15.69975
28.74,19.89927,-16.69869,-62.62542,-1.39998,0.79999,-21.39966
28.76,19.79813,-16.69033,-62.76478,15.29976,5.9999,-15.89975
28.78,19.70291,-16.67975,-62.90971,30.19952,9.09986,-3.29995
28.8,19.61917,-16.66605,-63.05576,39.29937,6.89989,10.39983
28.82,19.55035,-16.6501,-63.19768,40.59935,-0.59999,22.99963
28.84,19.49742,-16.63389,-63.33102,38.49939,-3.39995,28.59954
28.86,19.45951,-16.61878,-63.45392,32.89948,-3.69994,23.19963
28.88,19.43384,-16.60544,-63.56792,18.29971,-7.09989,13.29979
28.9,19.41635,-16.59454,-63.67679,12.4998,-6.69989,0.59999
28.92,19.40387,-16.5864,-63.78533,6.99989,-7.29988,-12.09981
28.94,19.39402,-16.5812,-63.89861,-0.1,-8.29987,-24.59961
28.96,19.38414,-16.57855,-64.02044,-6.79989,-1.79997,-25.0996
28.98,19.37158,-16.57704,-64.15158,-12.99979,0.3,-19.19969
29,19.35443,-16.57581,-64.2904,-12.7998,-1.79997,-13.99978
29.02,19.33226,-16.57486,-64.43449,-11.49982,0.3,-6.4999
29.04,19.30546,-16.57361,-64.58118,-10.19984,4.09993,0.2
29.06,19.27462,-16.57095,-64.72764,-8.39987,5.29992,7.59988
29.08,19.23965,-16.56636,-64.87105,-14.09978,4.39993,14.19977
29.1,19.19894,-16.55951,-65.00857,-20.49967,8.39987,21.99965
29.12,19.15002,-16.54977,-65.13776,-26.89957,7.39988,24.39961
29.14,19.09015,-16.53747,-65.25805,-34.99944,2.29996,17.19973
29.16,19.01698,-16.5241,-65.37127,-35.89943,-1.59997,11.09982
29.18,18.93014,-16.51105,-65.48011,-29.69953,-2.39996,3.59994
29.2,18.83148,-16.49877,-65.58753,-22.69964,-1.49998,-4.99992
29.22,18.72548,-16.48752,-65.69654,1.79997,-5.19992,-10.39983
29.24,18.61853,-16.47784,-65.80971,9.89984,-3.89994,-16.59974
29.26,18.51575,-16.4688,-65.92841,20.29968,6.3999,-12.5998
29.28,18.42057,-16.45818,-66.05146,25.59959,6.69989,-2.49996
29.3,18.3345,-16.44541,-66.17561,19.89968,1.49998,5.79991
29.32,18.25655,-16.43178,-66.29818,15.99974,-1.29998,5.69991
29.34,18.18485,-16.41814,-66.41896,10.69983,0.99998,0
29.36,18.11842,-16.40456,-66.53924,15.59975,-1.49998,-1.69997
29.38,18.05815,-16.39151,-66.6599,19.79968,-3.49994,-1.09998
29.4,18.0058,-16.37979,-66.78086,24.19962,-4.89992,-0.1
29.42,17.96165,-16.36985,-66.90146,14.09978,-4.79992,4.19993
29.44,17.92328,-16.36192,-67.01944,5.49991,-5.79991,16.89973
29.46,17.88674,-16.35637,-67.13143,-6.59989,-7.49988,21.19966
29.48,17.84843,-16.35374,-67.23449,-9.69985,-8.69986,28.99954
29.5,17.80725,-16.35422,-67.32744,-2.59996,-6.2999,21.09966
29.52,17.76472,-16.35738,-67.41272,1.59997,-5.79991,4.69992
29.54,17.72323,-16.36288,-67.49561,9.99984,-5.59991,-7.49988
29.56,17.68482,-16.3705,-67.58069,9.39985,-4.49993,-12.3998
29.58,17.64966,-16.3797,-67.66928,3.89994,-1.29998,-3.69994
29.6,17.6162,-16.3895,-67.75909,0,0.89999,6.79989
29.62,17.58245,-16.39925,-67.84597,-6.59989,-0.3,18.4997
29.64,17.54638,-16.4092,-67.92554,-9.89984,-2.39996,28.39955
29.66,17.50655,-16.4199,-67.9936,-10.89983,-2.59996,38.99938
29.68,17.46238,-16.43143,-68.04658,-11.49982,-0.89999,43.5993
29.7,17.4135,-16.44328,-68.08275,-13.09979,0.99998,40.99935
29.72,17.35914,-16.45492,-68.10284,-16.79973,0.79999,34.29945
29.74,17.29811,-16.46634,-68.10908,-19.89968,-0.59999,28.09955
