t,dx,dy,dz,ax,ay,az
6.300000,-23.93110954,4.34735960,29.15464651,152.40630000,-152.17626000,-121.53338000
6.310000,-23.24925037,4.21101424,29.02138489,97.06630000,-258.73626000,-79.54338000
6.320000,-22.55679884,4.05441853,28.87777596,73.09630000,-144.39626000,-131.72338000
6.330000,-21.85521470,3.88558373,28.72071572,117.98630000,53.93374000,-193.51338000
6.340000,-21.14186821,3.71980484,28.54641266,157.36630000,154.73374000,-169.41338000
6.350000,-20.41398836,3.56620360,28.35622054,144.55630000,119.67374000,-101.67338000
6.360000,-19.67281539,3.42273351,28.15572635,81.18630000,7.13374000,-37.77338000
6.370000,-18.92286308,3.28259383,27.95027710,40.18630000,-4.75626000,-19.43338000
6.380000,-18.16680715,3.14240131,27.74175529,78.52630000,-3.76626000,-44.71338000
6.390000,-17.40378286,2.99870194,27.52971591,77.43630000,-132.01626000,-30.29338000
6.400000,-16.63385022,2.84527173,27.31529797,38.87630000,-125.46626000,11.70662000
6.410000,-15.85785172,2.68426893,27.10138946,83.38630000,76.01374000,28.80662000
6.420000,-15.07360986,2.53038453,26.89008839,120.02630000,254.14374000,36.52662000
6.430000,-14.27876914,2.40011003,26.68262476,96.45630000,356.06374000,53.18662000
6.440000,-13.47399031,2.29899919,26.48123606,80.52630000,196.24374000,101.64662000
6.450000,-12.66199163,2.21146176,26.28979080,27.22630000,-209.64626000,142.80662000
6.460000,-11.84728008,2.11051899,26.11055222,-30.52370000,-317.19626000,102.55662000
6.470000,-11.03355168,1.98835387,25.94148558,-9.56370000,-8.88626000,60.50662000
6.480000,-10.22075892,1.86607715,25.78066138,8.16630000,326.47374000,107.67662000
6.490000,-9.40808006,1.77239434,25.63110311,-15.38370000,495.66374000,176.32662000
6.500000,-8.59719308,1.72195519,25.49809178,-53.13370000,407.91374000,203.09662000
6.510000,-7.79163575,1.70822294,25.38380963,-95.59370000,152.75374000,168.19662000
6.520000,-6.99455656,1.71363560,25.28524217,-98.86370000,48.34374000,90.64662000
6.530000,-6.20798326,1.72981666,25.19735640,-130.97370000,177.26374000,79.32662000
6.540000,-5.43669735,1.76405588,25.11981931,-254.74370000,315.42374000,166.19662000
6.550000,-4.69095733,1.82622351,25.05888491,-385.43370000,304.99374000,253.93662000
6.560000,-3.98285921,1.91728529,25.02157069,-484.12370000,226.32374000,272.28662000
6.570000,-3.32225073,2.03010348,25.00966191,-549.96370000,108.58374000,219.25662000
6.580000,-2.71590089,2.15215532,25.01886056,-590.35370000,-78.17626000,135.04662000
6.590000,-2.16900444,2.26839782,25.04195291,-651.52370000,-188.63626000,67.94662000
6.600000,-1.68762288,2.36927772,25.07275143,-731.25370000,-163.08626000,38.85662000
6.610000,-1.27913197,2.45508078,25.10843440,-805.65370000,-92.29626000,51.26662000
6.620000,-0.95031569,2.53181925,25.14964605,-848.48370000,-18.93626000,81.30662000
6.630000,-0.70425081,2.60568362,25.19829663,-811.49370000,11.17374000,85.22662000
6.640000,-0.53740882,2.68037890,25.25445415,-701.50370000,25.79374000,50.06662000
6.650000,-0.44076673,2.75812258,25.31554711,-597.55370000,55.14374000,13.60662000
6.660000,-0.40516177,2.83866767,25.37877800,-548.93370000,-28.05626000,9.78662000
6.670000,-0.42446046,2.91607666,25.44271683,-504.78370000,-128.50626000,-3.31338000
6.680000,-0.49362103,2.98526831,25.50587685,-440.03370000,-47.65626000,-32.76338000
6.690000,-0.60759175,3.04899737,25.56675305,-411.61370000,1.28374000,-20.96338000
6.700000,-0.76205162,3.10900683,25.62530293,-360.36370000,-107.72626000,-16.81338000
6.710000,-0.95051512,3.15967245,25.68105126,-231.86370000,-163.61626000,-55.92338000
6.720000,-1.16380852,3.19729072,25.73178077,-173.16370000,-90.96626000,-70.54338000
6.730000,-1.39721905,3.22877740,25.77571796,-230.55370000,96.25374000,-73.13338000
6.740000,-1.65325748,3.26952174,25.81216334,-274.90370000,264.73374000,-81.31338000
6.750000,-1.93463305,3.32897798,25.84133866,-237.18370000,118.72374000,-53.49338000
6.760000,-2.23764652,3.39644888,25.86478016,-120.30370000,-185.62626000,-39.50338000
6.770000,-2.55311862,3.45232993,25.88305060,-24.61370000,-215.09626000,-72.79338000
6.780000,-2.87462087,3.49138839,25.89450498,-75.73370000,-61.11626000,-86.00338000
6.790000,-3.20545426,3.52397950,25.89791104,-201.22370000,74.60374000,-75.58338000
6.800000,-3.55415579,3.56425852,25.89412353,-240.60370000,215.39374000,-49.02338000
6.810000,-3.92404896,3.62206120,25.88631547,-169.29370000,191.52374000,14.35662000
6.820000,-4.30977477,3.69414053,25.87862558,-58.17370000,-31.40626000,26.58662000
6.830000,-4.70281223,3.76620027,25.87134589,-10.88370000,-133.52626000,-49.57338000
6.840000,-5.09941333,3.83113866,25.86011488,-66.66370000,9.57374000,-83.94338000
6.850000,-5.50254732,3.89731871,25.84259081,-121.16370000,160.01374000,-32.71338000
6.860000,-5.91591470,3.97522891,25.82154867,-104.40370000,135.57374000,10.19662000
6.870000,-6.33855922,4.06389452,25.80085622,-45.17370000,-4.97626000,27.85662000
6.880000,-6.76546564,4.15245854,25.78295995,20.21630000,-133.71626000,47.48662000
6.890000,-7.19137995,4.23079121,25.76910412,40.36630000,-140.87626000,40.33662000
6.900000,-7.61473464,4.29688479,25.75889073,-2.62370000,-78.12626000,19.08662000
6.910000,-8.03850849,4.35631477,25.75091452,-55.94370000,26.55374000,12.52662000
6.920000,-8.46652647,4.42186791,25.74452825,-59.31370000,265.91374000,21.00662000
6.930000,-8.89922209,4.51166246,25.74062016,-16.59370000,407.24374000,46.13662000
6.940000,-9.33378611,4.63472641,25.74052126,13.70630000,246.34374000,40.63662000
6.950000,-9.76784002,4.78141752,25.74378780,5.52630000,41.12374000,8.75662000
6.960000,-10.20157957,4.93723428,25.74927002,-16.24370000,32.40374000,32.02662000
6.970000,-10.63663976,5.09859370,25.75869668,-29.92370000,111.74374000,86.51662000
6.980000,-11.07480909,5.26924952,25.77562377,-52.33370000,111.93374000,96.50662000
6.990000,-11.51805732,5.45196650,25.80184630,-72.62370000,142.80374000,93.83662000
7.000000,-11.96733819,5.65038989,25.83830602,-47.78370000,226.68374000,126.85662000
7.010000,-12.42097845,5.86734793,25.88682692,-10.24370000,141.18374000,136.44662000
7.020000,-12.87637735,6.09476212,25.94750851,-6.13370000,-94.83626000,88.22662000
7.030000,-13.33256839,6.31398398,26.01746928,-13.23370000,-283.23626000,59.81662000
7.040000,-13.78972158,6.50733499,26.09453774,-9.94370000,-377.55626000,77.99662000
7.050000,-14.24792065,6.66501390,26.17912739,-12.77370000,-392.56626000,86.58662000
7.060000,-14.70738587,6.78735797,26.27248297,-19.21370000,-254.73626000,101.01662000
7.070000,-15.16782598,6.88688120,26.37758399,8.14630000,-14.82626000,182.74662000
7.080000,-15.62721499,6.98250408,26.50082669,40.90630000,124.34374000,260.70662000
7.090000,-16.08327563,7.08811537,26.64764908,39.11630000,161.64374000,240.57662000
7.100000,-16.53504067,7.20827131,26.81781491,48.62630000,130.12374000,193.42662000
7.110000,-16.98150134,7.33960791,27.00796167,71.74630000,21.30374000,173.35662000
7.120000,-17.42097441,7.47496591,27.21572912,83.32630000,-15.90626000,166.23662000
7.130000,-17.85184163,7.61152307,27.44124650,101.77630000,54.44374000,205.71662000
7.140000,-18.27228298,7.75514839,27.68770382,126.09630000,185.71374000,261.47662000
7.150000,-18.67986498,7.91661436,27.95879483,156.34630000,283.72374000,258.22662000
7.160000,-19.07222311,8.10130924,28.25363802,166.10630000,171.96374000,173.70662000
7.170000,-19.44886289,8.30140577,28.56495364,136.11630000,-15.61626000,54.80662000
7.180000,-19.81145331,8.50308246,28.88340446,119.57630000,-81.55626000,3.63662000
7.190000,-20.16154213,8.69798281,29.20359921,120.73630000,-96.35626000,9.22662000
7.200000,-20.50008833,8.88536581,29.52403589,96.59630000,-30.45626000,-10.86338000
7.210000,-20.82855568,9.07377572,29.84352876,85.16630000,194.31374000,-23.70338000
7.220000,-21.14711917,9.27917403,30.16090707,125.16630000,317.33374000,-24.76338000
7.230000,-21.45408280,9.50839200,30.47410207,124.43630000,119.77374000,-92.55338000
7.240000,-21.75069707,9.74879962,30.77756949,35.87630000,-113.32626000,-177.68338000
7.250000,-22.04272798,9.98232190,31.06479336,-16.91370000,-172.56626000,-200.27338000
7.260000,-22.33447979,10.19887509,31.33129466,5.05630000,-224.33626000,-249.12338000
7.270000,-22.62544149,10.39367318,31.57068040,34.34630000,-252.99626000,-384.55338000
7.280000,-22.91183058,10.56491343,31.77178607,105.09630000,-216.01626000,-511.42338000
7.290000,-23.18665781,10.71204233,31.92340518,213.87630000,-283.45626000,-570.51338000
7.300000,-23.44092593,10.83069114,32.01866598,285.45630000,-360.30626000,-600.33338000
7.310000,-23.66627420,10.91692560,32.05321621,367.94630000,-296.53626000,-655.69338000
7.320000,-23.85380285,10.97342572,32.02145012,487.37630000,-240.02626000,-739.38338000
7.330000,-23.99337115,11.00610675,31.91621948,571.65630000,-180.20626000,-802.57338000
7.340000,-24.07616534,11.02303493,31.73164277,636.21630000,-33.70626000,-827.76338000
7.350000,-24.09563043,11.03464602,31.46565324,685.01630000,30.90374000,-796.86338000
7.360000,-24.04827465,11.04655076,31.12156340,662.52630000,-20.38626000,-700.97338000
7.370000,-23.93551927,11.05667591,30.70719000,601.85630000,-65.34626000,-610.98338000
7.380000,-23.76223528,11.06118722,30.23023628,550.84630000,-77.50626000,-578.72338000
7.390000,-23.53296668,11.05922193,29.69450825,531.77630000,-42.73626000,-580.99338000
7.400000,-23.24971122,11.05427155,29.10132765,541.01630000,39.54374000,-555.84338000
7.410000,-22.91284065,11.05430757,28.45378574,526.73630000,159.07374000,-480.22338000
7.420000,-22.52362298,11.06999525,27.75811202,495.33630000,264.34374000,-407.43338000
7.430000,-22.08463370,11.11075908,27.02128423,469.39630000,311.25374000,-349.52338000
7.440000,-21.59875281,11.18230757,26.24968138,437.47630000,340.50374000,-282.97338000
7.450000,-21.06906606,11.28546122,25.44956222,403.82630000,267.91374000,-223.63338000
7.460000,-20.49931195,11.41108402,24.62679249,353.50630000,18.40374000,-174.23338000
7.470000,-19.89467674,11.53832322,23.78635119,280.34630000,-244.09626000,-133.21338000
7.480000,-19.26111216,11.64554409,22.93187259,238.91630000,-334.97626000,-119.28338000
7.490000,-18.60155548,11.72404386,22.06529616,277.44630000,-238.82626000,-110.58338000
7.500000,-17.91349094,11.78018028,21.18846443,342.44630000,-85.93626000,-68.21338000
7.510000,-17.19269104,11.82666111,20.30497638,343.01630000,20.44374000,-17.69338000
7.520000,-16.43927829,11.87345885,19.41915202,271.97630000,53.69374000,11.69662000
7.530000,-15.65857992,11.92417674,18.53425834,200.39630000,24.94374000,33.07662000
7.540000,-14.85590095,11.97732179,17.65215035,202.39630000,-10.52626000,35.12662000
7.550000,-14.03217837,12.02820324,16.77315829,232.49630000,-98.46626000,22.85662000
7.560000,-13.18673818,12.06913435,15.89675467,197.25630000,-194.58626000,24.24662000
7.570000,-12.32094789,12.09702786,15.02239699,182.93630000,-37.89626000,12.03662000
7.580000,-11.43458823,12.12331903,14.14914449,255.58630000,202.25374000,-2.56338000
7.590000,-10.52492197,12.16141136,13.27688918,234.09630000,101.40374000,34.52662000
7.600000,-9.59454685,12.20526584,12.40799780,100.51630000,-178.60626000,69.61662000
7.610000,-8.65175962,12.23318348,11.54444211,57.29630000,-385.69626000,41.21662000
7.620000,-7.70170328,12.22439602,10.68438036,71.59630000,-522.23626000,-10.74338000
7.630000,-6.74442059,12.16996472,9.82347304,84.50630000,-399.61626000,-52.00338000
7.640000,-5.77638829,12.08139333,8.95814116,185.31630000,-48.16626000,-60.68338000
7.650000,-4.79002962,11.98440809,8.08833046,273.85630000,155.36374000,-4.23338000
7.660000,-3.78023086,11.89692501,7.21864970,200.51630000,113.49374000,75.89662000
7.670000,-2.75197573,11.81799808,6.35518813,59.30630000,-44.13626000,102.75662000
7.680000,-1.71574724,11.73308606,5.50086449,-4.25370000,-268.65626000,85.65662000
7.690000,-0.67841840,11.62232744,4.65485079,-10.84370000,-456.44626000,59.87662000
7.700000,0.35832280,11.47023373,3.81468277,-1.62370000,-475.88626000,29.96662000
7.710000,1.39611686,11.27289368,2.97837594,52.14630000,-405.66626000,36.18662000
7.720000,2.43911178,11.03542378,2.14652730,101.30630000,-322.00626000,77.53662000
7.730000,3.49122681,10.76711204,1.32199359,105.98630000,-188.02626000,102.88662000
7.740000,4.55359544,10.48019270,0.50746357,92.80630000,-50.27626000,118.38662000
7.750000,5.62507244,10.18889802,-0.29540352,68.67630000,109.53374000,128.40662000
7.760000,6.70405204,9.90866900,-1.08538842,65.88630000,269.80374000,141.63662000
7.770000,7.78956675,9.65183438,-1.86076339,56.89630000,282.60374000,174.26662000
7.780000,8.87989282,9.41972441,-2.61923991,8.71630000,149.94374000,187.31662000
7.790000,9.97132799,9.20095935,-3.35971251,-34.02370000,-52.72626000,172.80662000
7.800000,11.05951552,8.97985220,-4.08299291,-74.63370000,-142.20626000,156.30662000
7.810000,12.14102442,8.74981271,-4.79003463,-87.91370000,-24.18626000,165.67662000
7.820000,13.21430742,8.51642911,-5.47945842,-82.63370000,52.78374000,218.60662000
7.830000,14.27803452,8.28724818,-6.14731427,-133.11370000,82.69374000,261.37662000
7.840000,15.32882774,8.06971415,-6.78960418,-172.55370000,243.67374000,282.82662000
7.850000,16.36392356,7.87736528,-7.40324541,-153.73370000,433.33374000,320.46662000
7.860000,17.38366900,7.72548256,-7.98529420,-138.05370000,504.27374000,341.48662000
7.870000,18.38940004,7.61838100,-8.53452705,-134.79370000,345.33374000,310.74662000
7.880000,19.38183294,7.54217309,-9.05377522,-128.34370000,36.77374000,237.95662000
7.890000,20.36151044,7.47349909,-9.54842145,-122.79370000,-121.55626000,198.96662000
7.900000,21.32802556,7.39793800,-10.02044075,-156.62370000,-73.17626000,270.73662000
7.910000,22.27729328,7.31574056,-10.46417061,-257.91370000,-1.57626000,392.68662000
7.920000,23.20026536,7.23259403,-10.86949554,-383.43370000,34.33374000,481.63662000
7.930000,24.08591305,7.15415115,-11.22726603,-472.25370000,117.02374000,547.76662000
7.940000,24.92618385,7.08705318,-11.53090908,-491.19370000,181.38374000,589.47662000
7.950000,25.71879350,7.03635636,-11.77742045,-455.86370000,172.22374000,560.09662000
7.960000,26.46626527,7.00555470,-11.96859813,-406.65370000,265.94374000,505.22662000
7.970000,27.17284864,7.00194170,-12.10719112,-370.42370000,379.40374000,534.38662000
7.980000,27.84246112,7.02990910,-12.19211543,-335.39370000,234.43374000,574.29662000
7.990000,28.47974721,7.07742191,-12.22276280,-255.90370000,-70.48626000,489.64662000
8.000000,29.09145015,7.11994087,-12.20451024,-180.18370000,-297.24626000,403.95662000
8.010000,29.68271021,7.13508899,-12.14253974,-205.50370000,-433.88626000,452.70662000
8.020000,30.25221762,7.10899102,-12.03541181,-282.97370000,-488.85626000,498.47662000
8.030000,30.79454889,7.03814345,-11.87968894,-319.65370000,-382.41626000,495.68662000
8.040000,31.30607027,6.93050928,-11.67282038,-314.17370000,-221.80626000,557.52662000
8.050000,31.78728276,6.79971853,-11.41160664,-268.41370000,-104.26626000,564.61662000
8.060000,32.24230060,6.66025017,-11.09653846,-200.84370000,79.20374000,468.96662000
8.070000,32.67622456,6.52851198,-10.73266835,-177.71370000,251.03374000,451.07662000
8.080000,33.09157362,6.41953944,-10.32302279,-190.78370000,325.32374000,461.44662000
8.090000,33.48816529,6.34234655,-9.86864106,-195.07370000,365.47374000,417.02662000
8.100000,33.86513757,6.29894682,-9.37240189,-207.90370000,291.42374000,380.34662000
8.110000,34.22108945,6.28263925,-8.83875428,-233.99370000,131.33374000,320.16662000
8.120000,34.55360145,6.28190008,-8.27317248,-265.76370000,64.61374000,258.23662000
8.130000,34.85927005,6.28811957,-7.67994600,-312.27370000,13.75374000,270.69662000
8.140000,35.13453101,6.29249547,-7.05996034,-330.05370000,-169.89626000,272.28662000
8.150000,35.37809983,6.28149502,-6.41499098,-299.36370000,-293.04626000,185.62662000
8.160000,35.59056000,6.24641697,-5.75077020,-319.62370000,-211.14626000,128.06662000
8.170000,35.76919204,6.18997383,-5.07132197,-418.57370000,-143.29626000,168.88662000
8.180000,35.90733093,6.11749885,-4.37557906,-467.01370000,-147.56626000,187.49662000
8.190000,36.00097568,6.03121652,-3.66281397,-431.22370000,-117.89626000,138.55662000
8.200000,36.05123904,5.93338260,-2.93605743,-409.85370000,-82.73626000,96.59662000
8.210000,36.05921751,5.82785884,-2.19841247,-444.52370000,-28.25626000,105.33662000
8.220000,36.02229033,5.71975123,-1.44908331,-501.38370000,31.86374000,161.64662000
8.230000,35.93648127,5.61367828,-0.68378997,-512.04370000,41.88374000,211.48662000
8.240000,35.80149031,5.50954598,0.10156280,-445.86370000,-42.03626000,219.30662000
8.250000,35.62248346,5.39824734,0.90756327,-360.92370000,-248.49626000,177.35662000
8.260000,35.40637922,5.26532860,1.73022016,-320.24370000,-329.80626000,93.78662000
8.270000,35.15621458,5.10815377,2.56380800,-365.06370000,-66.16626000,73.85662000
8.280000,34.86823981,4.94774509,3.40769452,-466.09370000,328.75374000,171.99662000
8.290000,34.53603189,4.81616732,4.26845322,-476.13370000,557.86374000,258.58662000
8.300000,34.16052258,4.73230221,5.15130587,-317.75370000,459.99374000,196.13662000
8.310000,33.75465263,4.68716475,6.05024969,-106.84370000,67.22374000,-5.66338000
8.320000,33.33526054,4.64985545,6.94962896,-13.50370000,-285.34626000,-165.84338000
8.330000,32.91022880,4.58960431,7.83761141,-95.79370000,-418.23626000,-116.97338000
8.340000,32.47429093,4.48989207,8.71615179,-235.21370000,-460.65626000,23.65662000
8.350000,32.01763866,4.34663198,9.59480961,-266.41370000,-406.39626000,75.90662000
8.360000,31.53706900,4.16568255,10.47909662,-192.71370000,-238.15626000,51.24662000
8.370000,31.03691269,3.96230103,11.36738532,-135.68370000,-18.60626000,-16.78338000
8.380000,30.52187300,3.75777041,12.25483070,-135.31370000,225.37374000,-49.86338000
8.390000,29.99349041,3.57255745,13.13934751,-131.46370000,336.53374000,0.91662000
8.400000,29.45317919,3.41673640,14.02238701,-82.96370000,273.20374000,-9.51338000
8.410000,28.90462532,3.28804800,14.90242570,-36.37370000,198.33374000,-100.37338000
8.420000,28.35136255,3.17890225,15.77379507,-36.70370000,107.80374000,-134.96338000
8.430000,27.79413015,3.07902467,16.63278288,-53.06370000,-47.24626000,-123.41338000
8.440000,27.23202460,2.97534373,17.47935388,-56.15370000,-169.47626000,-113.33338000
8.450000,26.66455242,2.85770196,18.31478056,-53.35370000,-176.26626000,-94.14338000
8.460000,26.09191459,2.72516809,19.14032793,-47.82370000,-77.70626000,-92.00338000
8.470000,25.51473837,2.58538362,19.95625973,-36.59370000,37.62374000,-104.92338000
8.480000,24.93427525,2.44803006,20.76219672,-14.52370000,95.66374000,-96.39338000
8.490000,24.35287275,2.31814666,21.55852164,24.00630000,65.82374000,-85.22338000
8.500000,23.77392485,2.19207616,22.34585351,60.63630000,-78.82626000,-91.33338000
8.510000,23.20048831,2.05783382,23.12375480,71.11630000,-239.07626000,-107.78338000
8.520000,22.63386563,1.90300663,23.89035079,65.62630000,-270.44626000,-143.76338000
8.530000,22.07403031,1.72444935,24.64221595,65.06630000,-173.26626000,-192.37338000
8.540000,21.52104260,1.53037273,25.37503156,74.08630000,-7.82626000,-231.92338000
8.550000,20.97558974,1.33644551,26.08482760,84.09630000,190.86374000,-263.01338000
8.560000,20.43852124,1.16199370,26.76857333,89.03630000,401.08374000,-282.51338000
8.570000,19.91050635,1.02527779,27.42485274,95.91630000,512.37374000,-269.06338000
8.580000,19.39158407,0.93405779,28.05499284,78.77630000,389.97374000,-223.38338000
8.590000,18.87975940,0.87884944,28.66265137,26.37630000,144.11374000,-181.88338000
8.600000,18.37128433,0.83870975,29.25158384,-1.60370000,-79.48626000,-160.34338000
8.610000,17.86335588,0.79117197,29.82434575,-5.36370000,-285.09626000,-142.70338000
8.620000,17.35480678,0.71770284,30.38247384,-16.55370000,-391.60626000,-138.05338000
8.630000,16.84541829,0.60923737,30.92611662,0.83630000,-335.57626000,-159.05338000
8.640000,16.33706641,0.47006380,31.45372134,52.28630000,-169.59626000,-183.81338000
8.650000,15.83422788,0.31530864,31.96342549,111.06630000,47.47374000,-187.79338000
8.660000,15.34237321,0.16475963,32.45512533,160.87630000,238.86374000,-159.22338000
8.670000,14.86629716,0.03566028,32.93154935,194.26630000,328.75374000,-103.24338000
8.680000,14.40928896,-0.06531866,33.39789581,209.24630000,224.41374000,-35.84338000
8.690000,13.97211861,-0.14661345,33.86038045,176.69630000,5.75374000,22.00662000
8.700000,13.55275413,-0.22214958,34.32400928,145.53630000,-9.60626000,39.14662000
8.710000,13.15050125,-0.29352405,34.79092180,212.63630000,175.89374000,32.59662000
8.720000,12.77035199,-0.35097988,35.26138875,309.27630000,210.53374000,39.38662000
8.730000,12.41889558,-0.39347754,35.73545939,312.46630000,-2.66626000,34.32662000
8.740000,12.09663228,-0.43765155,36.21289771,229.45630000,-276.28626000,28.21662000
8.750000,11.79761133,-0.50578640,36.69438397,154.25630000,-407.22626000,72.70662000
8.760000,11.51676125,-0.60811760,37.18343392,184.80630000,-281.14626000,130.46662000
8.770000,11.25678502,-0.73329689,37.68415605,307.02630000,51.56374000,134.79662000
8.780000,11.02688540,-0.85250303,38.19682712,400.14630000,412.91374000,79.44662000
8.790000,10.83420864,-0.93532076,38.71670212,377.53630000,574.11374000,-3.98338000
8.800000,10.67624824,-0.96927933,39.23636606,229.37630000,389.19374000,-78.37338000
8.810000,10.53985895,-0.96810325,39.74896544,22.49630000,48.85374000,-120.30338000
8.820000,10.40822451,-0.95628451,40.25058675,-88.23370000,-65.22626000,-118.59338000
8.830000,10.27218493,-0.94545437,40.74065875,-26.29370000,38.02374000,-102.93338000
8.840000,10.13422246,-0.93187032,41.21951643,59.84630000,95.30374000,-122.56338000
8.850000,10.00019885,-0.90983612,41.68586180,60.09630000,105.34374000,-150.88338000
8.860000,9.87101485,-0.87777876,42.13775011,9.48630000,90.90374000,-152.40338000
8.870000,9.74143145,-0.83728674,42.57433235,-99.10370000,46.20374000,-155.00338000
8.880000,9.60182066,-0.78903157,42.99515903,-216.43370000,123.18374000,-166.26338000
8.890000,9.44235524,-0.72578024,43.39924389,-266.27370000,303.24374000,-180.59338000
8.900000,9.25693091,-0.63382326,43.78532769,-293.43370000,414.52374000,-191.04338000
8.910000,9.04229145,-0.50280637,44.15328893,-319.52370000,426.07374000,-160.67338000
8.920000,8.79692485,-0.33256357,44.50594785,-300.66370000,298.33374000,-98.15338000
8.930000,8.52244210,-0.13717487,44.84800746,-247.85370000,-20.93626000,-65.44338000
8.940000,8.22247696,0.05647899,45.18208225,-226.98370000,-329.88626000,-88.80338000
8.950000,7.89881918,0.22224325,45.50667023,-249.94370000,-438.90626000,-134.87338000
8.960000,7.55061926,0.34616067,45.81776390,-258.87370000,-470.20626000,-179.67338000
8.970000,7.17770070,0.42444324,46.11062250,-225.11370000,-450.10626000,-233.63338000
8.980000,6.78302449,0.46335947,46.38027779,-165.26370000,-208.26626000,-279.64338000
8.990000,6.37254639,0.48522261,46.62253501,-80.49370000,180.48374000,-301.45338000
9.000000,5.95502815,0.52152715,46.83549142,40.58630000,420.92374000,-287.93338000
9.010000,5.54134977,0.59324759,47.02146202,148.85630000,390.27374000,-200.56338000
9.020000,5.14065450,0.70105620,47.18791055,176.96630000,238.02374000,-90.27338000
9.030000,4.75683558,0.83373620,47.34315377,168.20630000,124.50374000,-65.55338000
9.040000,4.39082353,0.98057737,47.48954917,194.83630000,75.38374000,-130.98338000
9.050000,4.04426808,1.13557419,47.62240626,216.32630000,46.92374000,-212.46338000
9.060000,3.71825449,1.29537792,47.73563653,190.12630000,19.01374000,-227.61338000
9.070000,3.41190275,1.45842430,47.82820674,185.83630000,40.72374000,-157.16338000
9.080000,3.12501288,1.62446108,47.90559064,212.61630000,15.12374000,-63.96338000
9.090000,2.85757811,1.78931803,47.97601348,163.07630000,-122.19626000,8.19662000
9.100000,2.60595545,1.94595363,48.04639199,89.65630000,-103.61626000,47.34662000
9.110000,2.36630990,2.09744488,48.12045795,132.63630000,119.62374000,46.15662000
9.120000,2.14075996,2.25987129,48.19867684,204.83630000,297.74374000,28.00662000
9.130000,1.93384538,2.44981636,48.28008442,199.04630000,381.60374000,26.92662000
9.140000,1.74663140,2.67481808,48.36496618,181.03630000,337.28374000,58.65662000
9.150000,1.57790204,2.92832196,48.45595013,174.20630000,79.88374000,101.39662000
9.160000,1.42586378,3.18713524,48.55600502,134.13630000,-288.70626000,102.93662000
9.170000,1.28659513,3.41921793,48.66533759,64.24630000,-575.72626000,65.38662000
9.180000,1.15467533,3.59807878,48.78164809,27.26630000,-692.74626000,46.95662000
9.190000,1.02759065,3.70961778,48.90311229,70.56630000,-735.68626000,48.39662000
9.200000,0.90822732,3.74834269,49.02892066,136.39630000,-752.47626000,31.56662000
9.210000,0.80217010,3.71432400,49.15780623,184.82630000,-673.13626000,13.10662000
9.220000,0.71492824,3.61355997,49.28841098,242.50630000,-575.09626000,12.53662000
9.230000,0.65135174,3.45418759,49.42019942,272.71630000,-525.03626000,10.71662000
9.240000,0.61373584,3.24395887,49.55274754,246.42630000,-413.11626000,-2.03338000
9.250000,0.60080556,2.99647006,49.68454960,217.79630000,-143.16626000,-34.94338000
9.260000,0.61118738,2.73828740,49.81230834,246.40630000,267.66374000,-88.26338000
9.270000,0.64744956,2.50349915,49.93174852,320.54630000,539.58374000,-119.72338000
9.280000,0.71305635,2.31046705,50.04036764,282.22630000,319.38374000,-103.58338000
9.290000,0.80242100,2.14372411,50.13868819,61.25630000,-130.81626000,-83.50338000
9.300000,0.90074450,1.97231607,50.22734843,-50.44370000,-248.38626000,-114.27338000
9.310000,1.00017186,1.78302944,50.30281161,79.72630000,-91.58626000,-214.28338000
9.320000,1.10686083,1.58494347,50.35556147,177.39630000,75.55374000,-364.14338000
9.330000,1.22941166,1.39393715,50.37338401,195.89630000,219.63374000,-452.97338000
9.340000,1.37099360,1.22089649,50.34942850,187.99630000,199.77374000,-399.48338000
9.350000,1.52829690,1.06580798,50.28591066,52.90630000,94.87374000,-329.00338000
9.360000,1.69180155,0.92538713,50.18640827,-49.81370000,193.15374000,-380.34338000
9.370000,1.85420631,0.80844019,50.04677731,-1.33370000,453.74374000,-513.90338000
9.380000,2.01655218,0.73686940,49.85699953,46.06630000,710.37374000,-596.17338000
9.390000,2.18250316,0.73137251,49.61071320,49.34630000,764.43374000,-552.54338000
9.400000,2.35220274,0.79226979,49.31055130,1.12630000,412.49374000,-452.21338000
9.410000,2.52091419,0.89136471,48.96340708,-95.18370000,-65.54626000,-420.77338000
9.420000,2.68235449,0.99193130,48.57113480,-105.66370000,-226.56626000,-509.81338000
9.430000,2.83548215,1.07505729,48.12742546,-30.05370000,-182.97626000,-615.53338000
9.440000,2.98472592,1.13993218,47.62477580,6.35630000,-141.55626000,-615.18338000
9.450000,3.13432555,1.19363699,47.06156283,27.51630000,15.25374000,-575.08338000
9.460000,3.28720653,1.25059744,46.44013329,65.80630000,237.24374000,-561.76338000
9.470000,3.44602512,1.32810256,45.76314744,74.31630000,328.01374000,-522.09338000
9.480000,3.61185658,1.43420632,45.03477028,62.01630000,246.64374000,-448.15338000
9.490000,3.78370264,1.56088250,44.26157555,38.17630000,-2.43626000,-372.75338000
9.500000,3.95938705,1.68552708,43.45026701,11.10630000,-327.06626000,-329.34338000
9.510000,4.13672733,1.78128657,42.60418090,1.78630000,-502.86626000,-358.11338000
9.520000,4.31484246,1.83390371,41.72043748,12.25630000,-396.92626000,-459.17338000
9.530000,4.49551095,1.85257800,40.79015600,71.77630000,-65.02626000,-583.51338000
