t,dx,dy,dz,ax,az
8.04,31.30607027,6.93050928,-11.67282038,-314.1737,557.52662
8.05,31.78728276,6.79971853,-11.41160664,-268.4137,564.61662
8.06,32.2423006,6.66025017,-11.09653846,-200.8437,468.96662
8.07,32.67622456,6.52851198,-10.73266835,-177.7137,451.07662
8.08,33.09157362,6.41953944,-10.32302279,-190.7837,461.44662
8.09,33.48816529,6.34234655,-9.86864106,-195.0737,417.02662
8.1,33.86513757,6.29894682,-9.37240189,-207.9037,380.34662
8.11,34.22108945,6.28263925,-8.83875428,-233.9937,320.16662
8.12,34.55360145,6.28190008,-8.27317248,-265.7637,258.23662
8.13,34.85927005,6.28811957,-7.679946,-312.2737,270.69662
8.14,35.13453101,6.29249547,-7.05996034,-330.0537,272.28662
8.15,35.37809983,6.28149502,-6.41499098,-299.3637,185.62662
8.16,35.59056,6.24641697,-5.7507702,-319.6237,128.06662
8.17,35.76919204,6.18997383,-5.07132197,-418.5737,168.88662
8.18,35.90733093,6.11749885,-4.37557906,-467.0137,187.49662
8.19,36.00097568,6.03121652,-3.66281397,-431.2237,138.55662
8.2,36.05123904,5.9333826,-2.93605743,-409.8537,96.59662
8.21,36.05921751,5.82785884,-2.19841247,-444.5237,105.33662
8.22,36.02229033,5.71975123,-1.44908331,-501.3837,161.64662
8.23,35.93648127,5.61367828,-0.68378997,-512.0437,211.48662
8.24,35.80149031,5.50954598,0.1015628,-445.8637,219.30662
8.25,35.62248346,5.39824734,0.90756327,-360.9237,177.35662
8.26,35.40637922,5.2653286,1.73022016,-320.2437,93.78662
8.27,35.15621458,5.10815377,2.563808,-365.0637,73.85662
8.28,34.86823981,4.94774509,3.40769452,-466.0937,171.99662
8.29,34.53603189,4.81616732,4.26845322,-476.1337,258.58662
8.3,34.16052258,4.73230221,5.15130587,-317.7537,196.13662
8.31,33.75465263,4.68716475,6.05024969,-106.8437,-5.66338
8.32,33.33526054,4.64985545,6.94962896,-13.5037,-165.84338
8.33,32.9102288,4.58960431,7.83761141,-95.7937,-116.97338
8.34,32.47429093,4.48989207,8.71615179,-235.2137,23.65662
8.35,32.01763866,4.34663198,9.59480961,-266.4137,75.90662
8.36,31.537069,4.16568255,10.47909662,-192.7137,51.24662
8.37,31.03691269,3.96230103,11.36738532,-135.6837,-16.78338
8.38,30.521873,3.75777041,12.2548307,-135.3137,-49.86338
8.39,29.99349041,3.57255745,13.13934751,-131.4637,0.91662
8.4,29.45317919,3.4167364,14.02238701,-82.9637,-9.51338
8.41,28.90462532,3.288048,14.9024257,-36.3737,-100.37338
8.42,28.35136255,3.17890225,15.77379507,-36.7037,-134.96338
8.43,27.79413015,3.07902467,16.63278288,-53.0637,-123.41338
8.44,27.2320246,2.97534373,17.47935388,-56.1537,-113.33338
8.45,26.66455242,2.85770196,18.31478056,-53.3537,-94.14338
8.46,26.09191459,2.72516809,19.14032793,-47.8237,-92.00338
8.47,25.51473837,2.58538362,19.95625973,-36.5937,-104.92338
8.48,24.93427525,2.44803006,20.76219672,-14.5237,-96.39338
8.49,24.35287275,2.31814666,21.55852164,24.0063,-85.22338
8.5,23.77392485,2.19207616,22.34585351,60.6363,-91.33338
8.51,23.20048831,2.05783382,23.1237548,71.1163,-107.78338
8.52,22.63386563,1.90300663,23.89035079,65.6263,-143.76338
8.53,22.07403031,1.72444935,24.64221595,65.0663,-192.37338
8.54,21.5210426,1.53037273,25.37503156,74.0863,-231.92338
8.55,20.97558974,1.33644551,26.0848276,84.0963,-263.01338
8.56,20.43852124,1.1619937,26.76857333,89.0363,-282.51338
8.57,19.91050635,1.02527779,27.42485274,95.9163,-269.06338
8.58,19.39158407,0.93405779,28.05499284,78.7763,-223.38338
8.59,18.8797594,0.87884944,28.66265137,26.3763,-181.88338
8.6,18.37128433,0.83870975,29.25158384,-1.6037,-160.34338
8.61,17.86335588,0.79117197,29.82434575,-5.3637,-142.70338
8.62,17.35480678,0.71770284,30.38247384,-16.5537,-138.05338
8.63,16.84541829,0.60923737,30.92611662,0.8363,-159.05338
8.64,16.33706641,0.4700638,31.45372134,52.2863,-183.81338
8.65,15.83422788,0.31530864,31.96342549,111.0663,-187.79338
8.66,15.34237321,0.16475963,32.45512533,160.8763,-159.22338
8.67,14.86629716,0.03566028,32.93154935,194.2663,-103.24338
8.68,14.40928896,-0.06531866,33.39789581,209.2463,-35.84338
8.69,13.97211861,-0.14661345,33.86038045,176.6963,22.00662
8.7,13.55275413,-0.22214958,34.32400928,145.5363,39.14662
8.71,13.15050125,-0.29352405,34.7909218,212.6363,32.59662
8.72,12.77035199,-0.35097988,35.26138875,309.2763,39.38662
8.73,12.41889558,-0.39347754,35.73545939,312.4663,34.32662
8.74,12.09663228,-0.43765155,36.21289771,229.4563,28.21662
8.75,11.79761133,-0.5057864,36.69438397,154.2563,72.70662
8.76,11.51676125,-0.6081176,37.18343392,184.8063,130.46662
8.77,11.25678502,-0.73329689,37.68415605,307.0263,134.79662
8.78,11.0268854,-0.85250303,38.19682712,400.1463,79.44662
8.79,10.83420864,-0.93532076,38.71670212,377.5363,-3.98338
8.8,10.67624824,-0.96927933,39.23636606,229.3763,-78.37338
8.81,10.53985895,-0.96810325,39.74896544,22.4963,-120.30338
8.82,10.40822451,-0.95628451,40.25058675,-88.2337,-118.59338
8.83,10.27218493,-0.94545437,40.74065875,-26.2937,-102.93338
8.84,10.13422246,-0.93187032,41.21951643,59.8463,-122.56338
8.85,10.00019885,-0.90983612,41.6858618,60.0963,-150.88338
8.86,9.87101485,-0.87777876,42.13775011,9.4863,-152.40338
8.87,9.74143145,-0.83728674,42.57433235,-99.1037,-155.00338
8.88,9.60182066,-0.78903157,42.99515903,-216.4337,-166.26338
8.89,9.44235524,-0.72578024,43.39924389,-266.2737,-180.59338
8.9,9.25693091,-0.63382326,43.78532769,-293.4337,-191.04338
8.91,9.04229145,-0.50280637,44.15328893,-319.5237,-160.67338
8.92,8.79692485,-0.33256357,44.50594785,-300.6637,-98.15338
8.93,8.5224421,-0.13717487,44.84800746,-247.8537,-65.44338
8.94,8.22247696,0.05647899,45.18208225,-226.9837,-88.80338
8.95,7.89881918,0.22224325,45.50667023,-249.9437,-134.87338
8.96,7.55061926,0.34616067,45.8177639,-258.8737,-179.67338
8.97,7.1777007,0.42444324,46.1106225,-225.1137,-233.63338
8.98,6.78302449,0.46335947,46.38027779,-165.2637,-279.64338
8.99,6.37254639,0.48522261,46.62253501,-80.4937,-301.45338
9.0,5.95502815,0.52152715,46.83549142,40.5863,-287.93338
9.01,5.54134977,0.59324759,47.02146202,148.8563,-200.56338
9.02,5.1406545,0.7010562,47.18791055,176.9663,-90.27338
9.03,4.75683558,0.8337362,47.34315377,168.2063,-65.55338
9.04,4.39082353,0.98057737,47.48954917,194.8363,-130.98338
9.05,4.04426808,1.13557419,47.62240626,216.3263,-212.46338
9.06,3.71825449,1.29537792,47.73563653,190.1263,-227.61338
9.07,3.41190275,1.4584243,47.82820674,185.8363,-157.16338
9.08,3.12501288,1.62446108,47.90559064,212.6163,-63.96338
9.09,2.85757811,1.78931803,47.97601348,163.0763,8.19662
9.1,2.60595545,1.94595363,48.04639199,89.6563,47.34662
9.11,2.3663099,2.09744488,48.12045795,132.6363,46.15662
9.12,2.14075996,2.25987129,48.19867684,204.8363,28.00662
9.13,1.93384538,2.44981636,48.28008442,199.0463,26.92662
9.14,1.7466314,2.67481808,48.36496618,181.0363,58.65662
9.15,1.57790204,2.92832196,48.45595013,174.2063,101.39662
9.16,1.42586378,3.18713524,48.55600502,134.1363,102.93662
9.17,1.28659513,3.41921793,48.66533759,64.2463,65.38662
9.18,1.15467533,3.59807878,48.78164809,27.2663,46.95662
9.19,1.02759065,3.70961778,48.90311229,70.5663,48.39662
9.2,0.90822732,3.74834269,49.02892066,136.3963,31.56662
9.21,0.8021701,3.714324,49.15780623,184.8263,13.10662
9.22,0.71492824,3.61355997,49.28841098,242.5063,12.53662
9.23,0.65135174,3.45418759,49.42019942,272.7163,10.71662
9.24,0.61373584,3.24395887,49.55274754,246.4263,-2.03338
9.25,0.60080556,2.99647006,49.6845496,217.7963,-34.94338
9.26,0.61118738,2.7382874,49.81230834,246.4063,-88.26338
9.27,0.64744956,2.50349915,49.93174852,320.5463,-119.72338
9.28,0.71305635,2.31046705,50.04036764,282.2263,-103.58338
9.29,0.802421,2.14372411,50.13868819,61.2563,-83.50338
9.3,0.9007445,1.97231607,50.22734843,-50.4437,-114.27338
9.31,1.00017186,1.78302944,50.30281161,79.7263,-214.28338
9.32,1.10686083,1.58494347,50.35556147,177.3963,-364.14338
9.33,1.22941166,1.39393715,50.37338401,195.8963,-452.97338
9.34,1.3709936,1.22089649,50.3494285,187.9963,-399.48338
9.35,1.5282969,1.06580798,50.28591066,52.9063,-329.00338
9.36,1.69180155,0.92538713,50.18640827,-49.8137,-380.34338
9.37,1.85420631,0.80844019,50.04677731,-1.3337,-513.90338
9.38,2.01655218,0.7368694,49.85699953,46.0663,-596.17338
9.39,2.18250316,0.73137251,49.6107132,49.3463,-552.54338
9.4,2.35220274,0.79226979,49.3105513,1.1263,-452.21338
9.41,2.52091419,0.89136471,48.96340708,-95.1837,-420.77338
9.42,2.68235449,0.9919313,48.5711348,-105.6637,-509.81338
9.43,2.83548215,1.07505729,48.12742546,-30.0537,-615.53338
9.44,2.98472592,1.13993218,47.6247758,6.3563,-615.18338
9.45,3.13432555,1.19363699,47.06156283,27.5163,-575.08338
9.46,3.28720653,1.25059744,46.44013329,65.8063,-561.76338
9.47,3.44602512,1.32810256,45.76314744,74.3163,-522.09338
9.48,3.61185658,1.43420632,45.03477028,62.0163,-448.15338
9.49,3.78370264,1.5608825,44.26157555,38.1763,-372.75338
9.5,3.95938705,1.68552708,43.45026701,11.1063,-329.34338
9.51,4.13672733,1.78128657,42.6041809,1.7863,-358.11338
9.52,4.31484246,1.83390371,41.72043748,12.2563,-459.17338
9.53,4.49551095,1.852578,40.790156,71.7763,-583.51338
9.54,4.68456255,1.86597796,39.8029927,175.4563,-647.52338
9.55,4.88994701,1.90472232,38.75520583,226.5663,-544.83338
9.56,5.11495658,1.98085583,37.65663841,152.3563,-292.48338
9.57,5.35467225,2.08509075,36.52558892,52.9063,-167.93338
9.58,5.60292704,2.20619658,35.36980486,79.3363,-359.48338
9.59,5.86114543,2.34516256,34.17677025,182.9063,-601.57338
9.6,6.13567843,2.5054722,32.93098106,203.3763,-546.00338
9.61,6.42779003,2.67661874,31.63606532,109.4263,-269.93338
9.62,6.7309685,2.83609944,30.31101651,16.3863,-117.90338
9.63,7.03795857,2.9671158,28.96861513,6.2063,-186.81338
9.64,7.34679325,3.06812331,27.60635194,40.9263,-301.39338
9.65,7.65983504,3.14855448,26.21519994,76.1663,-364.40338
9.66,7.98026019,3.2234093,24.78897562,98.0163,-371.14338
9.67,8.3098097,3.30904628,23.32764574,88.7163,-295.98338
9.68,8.64805356,3.41611316,21.83814605,68.2663,-162.13338
9.69,8.99354703,3.54355695,20.33187779,60.6763,-48.94338
9.7,9.34494261,3.6807344,18.81894997,42.4063,-4.81338
9.71,9.7007748,3.81564375,17.30396783,27.9163,-22.05338
9.72,10.05987585,3.93689101,15.78647488,28.4563,-49.96338
9.73,10.421116,4.02934842,14.26459661,-3.3237,-51.88338
9.74,10.78228551,4.07914299,12.73774529,-28.6937,-43.64338
9.75,11.14197788,4.08347321,11.20658989,-2.4337,-31.44338
9.76,11.50135586,4.05019734,9.67228569,16.9263,-17.87338
9.77,11.86234895,3.99472813,8.13620791,29.1263,-2.20338
9.78,12.2267919,3.93643582,6.60082458,58.7563,51.60662
9.79,12.5961602,3.88608992,5.07095718,46.3163,121.17662
9.8,12.96914961,3.83921717,3.55186347,-10.6037,138.53662
9.81,13.34198663,3.78704333,2.04545094,-35.2637,110.54662
9.82,13.71259426,3.7269464,0.55006185,-12.1037,82.85662
9.83,14.0821475,3.65906412,-0.93676831,13.2363,67.64662
9.84,14.45247559,3.5804035,-2.41643203,12.5663,70.05662
9.85,14.82417829,3.49001103,-3.88841656,12.5563,100.95662
9.86,15.19792885,3.39807072,-5.35005866,40.1763,143.27662
9.87,15.57555302,3.32423281,-6.79749632,57.9763,182.21662
9.88,15.95812755,3.28709306,-8.22628329,37.8263,239.86662
9.89,16.34415993,3.29241297,-9.63117233,0.6263,295.51662
9.9,16.73009443,3.32673203,-11.00832469,-47.0537,280.11662
9.91,17.11179628,3.36873324,-12.35818935,-79.8837,237.30662
9.92,17.48647474,3.40827312,-13.68232708,-78.1737,275.89662
9.93,17.8527058,3.44535115,-14.97768838,-105.7237,363.50662
9.94,18.20738598,3.47673083,-16.23667549,-176.4737,453.60662
9.95,18.54477126,3.49176317,-17.44985641,-237.1837,563.07662
9.96,18.85875066,3.47376842,-18.6083519,-289.4537,609.20662
9.97,19.14386266,3.40887782,-19.7072352,-342.6637,604.54662
9.98,19.39442501,3.30151988,-20.74263957,-411.2637,722.40662
9.99,19.60354448,3.17513684,-21.70320825,-496.5837,945.61662
10.0,19.76520355,3.05908321,-22.57060324,-498.0437,1114.85662
10.01,19.88120499,2.97600173,-23.3314193,-337.6937,1089.37662
10.02,19.96494078,2.92946791,-23.99080742,-121.2537,765.05662
10.03,20.03288793,2.9041445,-24.57427636,-55.4037,418.82662
10.04,20.09093693,2.88520749,-25.10533986,-167.9237,495.05662
10.05,20.1338538,2.87147764,-25.58232617,-218.0937,755.69662
10.06,20.15942877,2.86772419,-25.99187955,-93.6237,692.41662
10.07,20.1755496,2.8723839,-26.33573524,23.1163,488.92662
10.08,20.19163354,2.87762152,-26.62695075,41.8563,436.88662
10.09,20.21143434,2.88045179,-26.87367532,37.7863,418.48662
10.1,20.23533575,2.88737622,-27.07783095,42.5363,430.44662
10.11,20.26380201,2.90418005,-27.2389964,55.6763,441.77662
10.12,20.29815038,2.92943079,-27.35897191,77.3363,335.14662
10.13,20.34022861,2.96353693,-27.44337874,94.7863,312.22662
10.14,20.39131445,3.01508498,-27.49285113,89.3363,439.32662
10.15,20.4509904,3.09409419,-27.50030508,66.0863,491.40662
10.16,20.5176697,3.20364555,-27.4607146,54.5663,461.18662
10.17,20.59015412,3.33291532,-27.37611918,52.9263,387.96662
10.18,20.66757839,3.45662124,-27.25486283,33.1163,230.86662
10.19,20.74769252,3.55259032,-27.10855829,-15.6237,153.77662
10.2,20.82622775,3.61944156,-26.94178456,-69.0837,281.89662
10.21,20.8984436,3.6710222,-26.7458464,-103.0437,450.55662
10.22,20.96093655,3.72354249,-26.5081273,-117.8037,489.77662
10.23,21.01268236,3.79254344,-26.22386027,-95.2937,433.35662
10.24,21.05607028,3.88701355,-25.8961853,-29.9837,381.37662
10.25,21.09634631,3.99844382,-25.53120664,26.7263,297.58662
10.26,21.1379392,4.10678599,-25.13761555,25.1463,169.49662
10.27,21.18065919,4.20374031,-24.72350453,-35.9937,185.76662
10.28,21.2198543,4.30038429,-24.28655656,-98.2137,373.99662
10.29,21.25104451,4.40578318,-23.81472041,-91.8337,463.31662
10.3,21.27443232,4.50843547,-23.30252608,-34.2737,315.24662
10.31,21.2936075,4.58727892,-22.75939456,-12.1837,145.22662
10.32,21.30977829,4.63293652,-22.1971961,-65.5937,158.52662
10.33,21.31951093,4.65301953,-21.61731221,-118.2137,246.68662
10.34,21.31941118,4.6674957,-21.01262138,-95.3337,341.92662
10.35,21.31051954,4.69952877,-20.37401236,-46.8537,427.73662
10.36,21.29685676,4.75710475,-19.69742266,-5.8637,323.37662
10.37,21.28267333,4.82306138,-18.99098752,33.6963,120.87662
10.38,21.27069877,4.86711942,-18.2689707,22.7663,59.68662
10.39,21.26030106,4.86339986,-17.53953019,-20.2137,58.24662
10.4,21.24892546,4.80122421,-16.80473325,-25.5137,39.62662
10.41,21.23551372,4.68890497,-16.06335162,-14.2637,127.43662
10.42,21.22014958,4.54532688,-15.3076093,-28.1137,281.47662
10.43,21.20222031,4.38481595,-14.52808755,-36.1737,262.33662
10.44,21.18131764,4.21037092,-13.72704111,-22.5337,56.38662
10.45,21.15753758,4.01466755,-12.91863048,-37.9137,-78.99338
10.46,21.12946863,3.78342534,-12.11393842,-77.2537,-45.59338
10.47,21.09450854,3.50337828,-11.31371318,-87.2837,-6.94338
10.48,21.0511433,3.17084937,-10.51531824,-88.4437,-12.18338
10.49,20.99855943,2.79662488,-9.71661837,-108.6337,45.05662
10.5,20.93532666,2.40743279,-8.91223382,-124.3037,151.00662
10.51,20.85966125,2.03653485,-8.09357683,-144.1237,225.37662
10.52,20.7693627,1.70652107,-7.2559759,-176.8337,157.54662
10.53,20.66232225,1.42453269,-6.40578079,-175.9437,-35.15338
10.54,20.53855942,1.18575448,-5.55543724,-144.2337,-79.75338
10.55,20.40015944,0.96889116,-4.70979701,-125.1337,8.07662
10.56,20.24948232,0.73817851,-3.86590234,-100.6437,-4.67338
10.57,20.08887006,0.46010175,-3.02288673,-75.0437,-32.34338
10.58,19.9198654,0.11641216,-2.18233444,-89.0237,-27.62338
10.59,19.74138261,-0.29070103,-1.34510046,-130.0937,-43.59338
10.6,19.54918817,-0.73738232,-0.50974654,-203.3137,41.15662
10.61,19.33630159,-1.18599319,0.33137681,-295.0237,193.60662
10.62,19.09628187,-1.60019242,1.18818984,-296.0237,200.76662
10.63,18.82944776,-1.95748273,2.06014231,-189.5637,11.98662
10.64,18.54285225,-2.25050589,2.93324022,-119.3637,-177.37338
10.65,18.24202086,-2.47992315,3.79349907,-145.2037,-169.25338
10.66,17.92728907,-2.6535815,4.6394211,-150.3037,-56.04338
10.67,17.59927289,-2.79260344,5.47838831,-89.6237,4.69662
10.68,17.26127407,-2.92793598,6.31599996,-73.8137,-6.02338
10.69,16.91392485,-3.08348836,7.1509373,-140.8237,-98.07338
10.7,16.5519215,-3.26184284,7.97655533,-234.7637,-169.05338
10.71,16.166227,-3.44590541,8.78822654,-341.3537,-120.14338
10.72,15.74695511,-3.61259707,9.58801818,-429.6837,-64.29338
10.73,15.28717483,-3.74621933,10.37971126,-423.6737,-73.66338
10.74,14.78724116,-3.84436394,11.16302453,-333.1637,-122.02338
10.75,14.25319259,-3.91556763,11.93344274,-278.6537,-196.54338
10.76,13.68891063,-3.97142368,12.68480113,-322.9237,-245.73338
10.77,13.09229954,-4.01884631,13.41274045,-372.7237,-247.20338
10.78,12.46062555,-4.05749204,14.11662071,-338.2037,-220.67338
10.79,11.79659466,-4.08398087,14.79884691,-249.2037,-176.06338
10.8,11.10800764,-4.09836353,15.46291354,-149.6937,-152.03338
10.81,10.40401147,-4.10385005,16.11081161,-71.8337,-165.06338
10.82,9.69166266,-4.10026815,16.74222937,-44.8037,-175.50338
10.83,8.97441221,-4.08181261,17.35672081,-38.6837,-159.43338
10.84,8.25359787,-4.04111765,17.95553394,-24.4437,-131.21338
10.85,7.53081939,-3.97269129,18.54119,4.9463,-102.87338
10.86,6.80914151,-3.87691927,19.11680525,54.5163,-63.12338
10.87,6.092486,-3.76619485,19.68596969,82.8563,-27.36338
10.88,5.38318734,-3.66235652,20.25141606,69.9863,-29.32338
10.89,4.68081329,-3.58473029,20.81350362,50.0963,-46.79338
10.9,3.98372634,-3.5421144,21.37104111,37.2463,-57.54338
10.91,3.29138876,-3.52965411,21.92252754,61.3263,-78.61338
10.92,2.60673378,-3.52966241,22.46646765,143.3463,-85.53338
10.93,1.93578041,-3.52377255,23.00281546,195.9863,-52.46338
10.94,1.28247615,-3.50707429,23.53398094,166.5863,-15.28338
10.95,0.64552225,-3.48896012,24.06324987,120.7963,8.71662
10.96,0.02137471,-3.4848118,24.59299347,100.0163,18.38662
10.97,-0.59162948,-3.50649982,25.12367802,120.8463,-6.30338
10.98,-1.19135356,-3.55687118,25.65359025,185.4363,-35.12338
10.99,-1.77202428,-3.63263264,26.18083867,266.3563,-28.45338
11.0,-2.32584014,-3.72950894,26.70553552,351.9863,-8.48338
11.01,-2.84445339,-3.84179459,27.22910906,433.7163,2.03662
11.02,-3.31853029,-3.95599458,27.75259379,557.9763,2.40662
11.03,-3.73553757,-4.04680467,28.2755722,729.0563,-25.55338
11.04,-4.08204575,-4.08545385,28.79475929,799.8163,-101.40338
11.05,-4.35336632,-4.05642812,29.30345083,674.7563,-189.91338
11.06,-4.56102354,-3.97135649,29.79461029,393.1463,-218.50338
11.07,-4.72859989,-3.86670495,30.2654312,138.1263,-185.07338
11.08,-4.87602514,-3.77686926,30.71699804,132.5863,-179.96338
11.09,-5.00581927,-3.70828116,31.14857082,297.8863,-253.21338
11.1,-5.10669255,-3.6438484,31.55465703,424.4163,-331.52338
11.11,-5.16663123,-3.56303099,31.92947743,486.6063,-332.82338
11.12,-5.18089029,-3.45817693,32.27282026,425.4963,-260.38338
11.13,-5.1561575,-3.34460895,32.59094903,218.0163,-153.42338
11.14,-5.10779709,-3.25095608,32.89256049,79.5163,-91.91338
11.15,-5.04681683,-3.19441429,33.18170588,123.6863,-159.84338
11.16,-4.97124321,-3.17219085,33.45304246,252.7863,-299.20338
11.17,-4.87061949,-3.17245801,33.69594923,368.6863,-377.39338
11.18,-4.7355989,-3.18570801,33.90347668,381.6563,-359.63338
11.19,-4.56502096,-3.21061385,34.07655431,286.2363,-279.78338
11.2,-4.36537841,-3.25207504,34.22115888,204.3963,-218.17338
11.21,-4.14295825,-3.31042632,34.34077139,212.0163,-282.00338
11.22,-3.89796423,-3.37382819,34.43026984,270.4663,-420.83338
11.23,-3.62683235,-3.42487616,34.48005497,288.5063,-463.31338
11.24,-3.32899462,-3.45394748,34.48637203,216.6963,-389.71338
11.25,-3.00989053,-3.46454089,34.45370179,124.6963,-315.20338
11.26,-2.67689908,-3.46821789,34.38784072,85.3463,-305.96338
11.27,-2.33487327,-3.47560624,34.2896386,61.9263,-364.96338
11.28,-1.9869316,-3.48833543,34.15424116,23.3763,-450.37338
11.29,-1.63598633,-3.49704746,33.9745364,7.4063,-505.03338
11.3,-1.2837982,-3.48896884,33.74588209,7.4663,-495.99338
11.31,-0.93163096,-3.45908707,33.4694862,-27.2337,-411.09338
11.32,-0.58207636,-3.41521413,33.15241876,-61.5637,-307.13338
11.33,-0.23797365,-3.3766313,32.80341275,-71.7737,-250.63338
11.34,0.09823992,-3.36745605,32.42807367,-114.5137,-243.37338
11.35,0.42291659,-3.4020329,32.02731929,-164.7337,-277.68338
11.36,0.73194812,-3.47482935,31.59856833,-185.8837,-319.57338
11.37,1.02328301,-3.56555864,31.13840807,-175.4237,-337.99338
11.38,1.29854326,-3.64783027,30.64513449,-110.3137,-327.42338
11.39,1.56304311,-3.69884725,30.12059609,-38.4237,-256.20338
11.4,1.82250458,-3.71439882,29.57212714,-18.4337,-115.84338
11.41,2.0785304,-3.71423674,29.01108886,-66.1937,-13.33338
11.42,2.32742058,-3.72806875,28.44417353,-138.6637,-91.02338
11.43,2.56389487,-3.7773086,27.86599338,-157.1737,-253.66338
11.44,2.78625677,-3.86878405,27.26463841,-115.5437,-327.09338
11.45,2.99838452,-3.99709709,26.63184238,-25.1637,-348.24338
11.46,3.20762839,-4.15068923,25.96552154,46.4563,-315.86338
11.47,3.41969961,-4.32041571,25.26947088,41.2863,-207.67338
11.48,3.63618919,-4.50026779,24.55179066,43.6463,-132.42338
11.49,3.85736987,-4.68140046,23.81911613,55.0063,-125.70338
11.5,4.08331192,-4.85143247,23.07276853,32.7363,-161.54338
11.51,4.31293257,-4.99780083,22.31047037,22.6063,-187.68338
11.52,4.54505208,-5.11047403,21.53094914,17.9463,-150.46338
11.53,4.77930145,-5.18450908,20.7369186,22.6363,-90.21338
11.54,5.01583068,-5.22510372,19.934121,23.9163,-18.24338
11.55,5.25355402,-5.2500267,19.12906183,-26.7637,37.78662
11.56,5.48923071,-5.27804678,18.32564009,-56.3137,9.71662
11.57,5.72072727,-5.31468421,17.5224863,-31.8737,-44.95338
11.58,5.94920793,-5.35255048,16.71544244,-4.6337,-73.86338
11.59,6.17786544,-5.37822084,15.90130976,44.1563,-89.32338
11.6,6.41069932,-5.38155679,15.07961952,79.3163,-48.24338
11.61,6.64939531,-5.36885009,14.25438597,27.6363,45.62662
11.62,6.8903524,-5.35994124,13.4327586,-48.2037,102.78662
11.63,7.1281906,-5.36604123,12.61960142,-60.0437,89.15662
11.64,7.36115616,-5.37882956,11.81468993,-30.6737,50.27662
11.65,7.59146633,-5.37940324,11.01495287,11.1163,18.81662
11.66,7.8230131,-5.34961326,10.21775549,53.8463,15.22662
11.67,8.05818999,-5.28148163,9.42343381,22.3363,67.30662
11.68,8.29447548,-5.17823359,8.63579781,-58.2337,119.13662
11.69,8.52677183,-5.04247614,7.85815574,-69.4937,95.72662
11.7,8.75297054,-4.87413104,7.08946211,-50.7437,48.89662
11.71,8.97394086,-4.68158628,6.32687642,-42.2137,52.34662
11.72,9.19158803,-4.48156162,5.57001591,-1.8137,76.96662
11.73,9.40832781,-4.2897073,4.82008584,5.4863,72.48662
11.74,9.6247012,-4.11635957,4.07722595,-27.8737,62.41662
11.75,9.8394077,-3.96751119,3.34124675,-20.4737,79.45662
11.76,10.05236406,-3.84837366,2.61317274,-5.2437,96.42662
11.77,10.26443028,-3.76331347,1.89436316,-8.7037,99.81662
11.78,10.47604735,-3.71133137,1.18554902,0.6263,105.30662
11.79,10.68787253,-3.68330336,0.48704257,11.7163,103.42662
11.8,10.90107207,-3.66101395,-0.20102895,26.8563,106.78662
11.81,11.11742472,-3.62237339,-0.87751604,56.6363,147.92662
11.82,11.33904997,-3.55560042,-1.53911593,66.7163,194.39662
11.83,11.56643309,-3.46856629,-2.1826799,36.1863,186.26662
11.84,11.79708731,-3.38291401,-2.80897392,-12.3037,125.41662
11.85,12.02682964,-3.31846232,-3.42260776,-52.1137,70.85662
11.86,12.25210633,-3.27923498,-4.02778417,-66.1537,72.71662
11.87,12.47174938,-3.24994398,-4.62454463,-44.9837,121.89662
11.88,12.68771428,-3.20564782,-5.20905042,4.9363,175.22662
11.89,12.90381379,-3.13296776,-5.77768351,36.4363,164.10662
11.9,13.12204692,-3.04631529,-6.33256992,3.4763,47.97662
11.91,13.3404899,-2.97599567,-6.88231489,-39.0537,-52.85338
11.92,13.55589248,-2.94262614,-7.43476693,-51.0437,-49.00338
11.93,13.76562393,-2.94715696,-7.99218528,-89.7637,-46.24338
11.94,13.96653348,-2.97112787,-8.5547802,-126.3637,-64.02338
11.95,14.15630414,-2.98300812,-9.12310343,-107.1237,-53.29338
11.96,14.33601716,-2.95827397,-9.69745423,-65.7537,-68.94338
11.97,14.50995454,-2.89696666,-10.27893283,3.5463,-92.38338
11.98,14.68385728,-2.8211322,-10.86916676,53.2163,-94.95338
11.99,14.86023637,-2.75612558,-11.47009899,-14.9837,-144.09338
12.0,15.03450858,-2.7133983,-12.08564254,-111.5837,-199.76338
12.01,15.20031389,-2.68993112,-12.71936741,-104.5837,-182.08338
12.02,15.35754531,-2.67543629,-13.37036183,-26.2637,-125.30338
12.03,15.51211983,-2.65907604,-14.03324133,46.7763,-41.16338
12.04,15.67021647,-2.6398714,-14.69975888,69.5363,63.65662
12.05,15.83423396,-2.62583459,-15.36152125,46.9263,105.60662
12.06,16.00316906,-2.61908788,-16.01428819,29.2563,86.49662
12.07,16.17491127,-2.61442927,-16.65871069,2.7863,56.72662
12.08,16.34672584,-2.609633,-17.29842025,-35.9937,-9.88338
12.09,16.51637452,-2.60508557,-17.93856788,-21.4937,-52.93338
12.1,16.68450805,-2.59945949,-18.58166682,14.3163,-0.75338
12.11,16.85324094,-2.591167,-19.22506082,12.7763,44.18662
12.12,17.02324319,-2.57821135,-19.86547589,6.8463,33.08662
12.13,17.1940068,-2.55765905,-20.50202227,-0.0737,45.93662
12.14,17.36464927,-2.5286816,-21.13324447,-15.6037,89.55662
12.15,17.53437884,-2.49243024,-21.75571598,-9.2937,126.52662
